timestamp(ms),DataLoss,Millisekunden_pro_100000_Nachrichten,
"1705398521.309","0",,
"1705398521.312",,"50891",
"1705398572.2","0",,
"1705398572.203",,"50892",
"1705398623.091","0",,
"1705398623.094",,"50892",
"1705398673.982","0",,
"1705398673.985",,"50892",
"1705398724.873","0",,
"1705398724.875",,"50892",
"1705398775.765","0",,
"1705398775.766",,"50892",
"1705398826.654","0",,
"1705398826.656",,"50891",
"1705398877.545","0",,
"1705398877.547",,"50892",
"1705398928.435","0",,
"1705398928.438",,"50891",
"1705398979.326","0",,
"1705398979.328",,"50892",
"1705399030.217","0",,
"1705399030.219",,"50892",
"1705399081.109","0",,
"1705399081.111",,"50892",
"1705399132.001","0",,
"1705399132.003",,"50893",
"1705399182.893","0",,
"1705399182.895",,"50893",
"1705399233.785","0",,
"1705399233.787",,"50894",
"1705399284.677","0",,
"1705399284.679",,"50892",
"1705399335.568","0",,
"1705399335.57",,"50892",
"1705399386.459","0",,
"1705399386.461",,"50892",
"1705399437.352","0",,
"1705399437.354",,"50894",
"1705399488.246","0",,
"1705399488.248",,"50895",
"1705399539.137","0",,
"1705399539.14",,"50892",
"1705399590.03","0",,
"1705399590.032",,"50894",
"1705399640.922","0",,
"1705399640.924",,"50893",
"1705399691.814","0",,
"1705399691.816",,"50892",
"1705399742.706","0",,
"1705399742.708",,"50893",
"1705399793.597","0",,
"1705399793.599",,"50892",
"1705399844.487","0",,
"1705399844.49",,"50892",
"1705399895.379","0",,
"1705399895.381",,"50893",
"1705399946.275","0",,
"1705399946.278",,"50893",
"1705399997.163","0",,
"1705399997.165",,"50892",
"1705400048.055","0",,
"1705400048.057",,"50894",
"1705400098.947","0",,
"1705400098.95",,"50893",
"1705400149.839","0",,
"1705400149.841",,"50892",
"1705400200.732","0",,
"1705400200.734",,"50894",
"1705400251.625","0",,
"1705400251.627",,"50894",
"1705400302.518","0",,
"1705400302.52",,"50894",
"1705400353.411","0",,
"1705400353.413",,"50894",
"1705400404.305","0",,
"1705400404.308",,"50895",
"1705400455.197","0",,
"1705400455.204",,"50892",
"1705400506.088","0",,
"1705400506.091",,"50893",
"1705400556.98","0",,
"1705400556.982",,"50893",
"1705400607.872","0",,
"1705400607.874",,"50892",
"1705400658.765","0",,
"1705400658.767",,"50894",
"1705400709.657","0",,
"1705400709.659",,"50893",
"1705400760.549","0",,
"1705400760.553",,"50894",
"1705400811.441","0",,
"1705400811.443",,"50892",
"1705400862.333","0",,
"1705400862.336",,"50894",
"1705400913.226","0",,
"1705400913.228",,"50893",
"1705400964.116","0",,
"1705400964.119",,"50892",
"1705401015.009","0",,
"1705401015.011",,"50893",
"1705401065.901","0",,
"1705401065.904",,"50893",
"1705401116.794","0",,
"1705401116.797",,"50894",
"1705401167.687","0",,
"1705401167.689",,"50894",
"1705401218.578","0",,
"1705401218.58",,"50892",
"1705401269.469","0",,
"1705401269.472",,"50893",
"1705401320.361","0",,
"1705401320.364",,"50892",
"1705401371.252","0",,
"1705401371.255",,"50892",
"1705401422.143","0",,
"1705401422.145",,"50892",
"1705401473.034","0",,
"1705401473.036",,"50892",
"1705401523.925","0",,
"1705401523.927",,"50892",
"1705401574.816","0",,
"1705401574.818",,"50891",
"1705401625.707","0",,
"1705401625.709",,"50892",
"1705401676.598","0",,
"1705401676.601",,"50893",
"1705401727.489","0",,
"1705401727.492",,"50892",
"1705401778.379","0",,
"1705401778.381",,"50890",
"1705401829.268","0",,
"1705401829.27",,"50890",
"1705401880.158","0",,
"1705401880.16",,"50891",
"1705401931.047","0",,
"1705401931.049",,"50890",
"1705401981.941","0","50891",
"1705402032.828","0",,
"1705402032.83",,"50892",
"1705402083.719","0",,
"1705402083.721",,"50891",
"1705402134.609","0",,
"1705402134.611",,"50892",
"1705402185.5","0",,
"1705402185.502",,"50892",
"1705402236.393","0",,
"1705402236.394",,"50891",
"1705402287.282","0",,
"1705402287.284",,"50892",
"1705402338.173","0",,
"1705402338.175",,"50892",
"1705402389.064","0",,
"1705402389.066",,"50892",
"1705402439.955","0",,
"1705402439.957",,"50892",
"1705402490.845","0",,
"1705402490.847",,"50891",
"1705402541.736","0",,
"1705402541.738",,"50892",
"1705402592.628","0",,
"1705402592.63",,"50893",
"1705402643.52","0",,
"1705402643.522",,"50893",
"1705402694.411","0",,
"1705402694.413",,"50892",
"1705402745.303","0",,
"1705402745.305",,"50893",
"1705402796.195","0",,
"1705402796.197",,"50893",
"1705402847.086","0",,
"1705402847.088",,"50892",
"1705402897.979","0",,
"1705402897.981",,"50893",
"1705402948.869","0",,
"1705402948.872",,"50892",
"1705402999.761","0",,
"1705402999.763",,"50893",
"1705403050.652","0",,
"1705403050.654",,"50891",
"1705403101.543","0",,
"1705403101.546",,"50893",
"1705403152.435","0",,
"1705403152.436",,"50892",
"1705403203.326","0",,
"1705403203.328",,"50892",
"1705403254.217","0",,
"1705403254.219",,"50892",
"1705403305.108","0",,
"1705403305.11",,"50892",
"1705403355.999","0",,
"1705403356.001",,"50892",
"1705403406.891","0",,
"1705403406.894",,"50894",
"1705403457.783","0",,
"1705403457.785",,"50892",
"1705403508.674","0",,
"1705403508.677",,"50893",
"1705403559.566","0",,
"1705403559.569",,"50892",
"1705403610.458","0",,
"1705403610.46",,"50893",
"1705403661.35","0",,
"1705403661.352",,"50893",
"1705403712.241","0",,
"1705403712.244",,"50892",
"1705403763.133","0",,
"1705403763.136",,"50893",
"1705403814.026","0",,
"1705403814.029",,"50894",
"1705403864.919","0",,
"1705403864.921",,"50894",
"1705403915.809","0",,
"1705403915.812",,"50891",
"1705403966.699","0",,
"1705403966.701",,"50891",
"1705404017.6","0","50891",
"1705404068.481","0",,
"1705404068.483",,"50892",
"1705404119.372","0",,
"1705404119.374",,"50892",
"1705404170.263","0",,
"1705404170.265",,"50892",
"1705404221.154","0",,
"1705404221.157",,"50893",
"1705404272.046","0",,
"1705404272.048",,"50892",
"1705404322.937","0",,
"1705404322.939",,"50892",
"1705404373.827","0",,
"1705404373.829",,"50891",
"1705404424.718","0",,
"1705404424.72",,"50892",
"1705404475.609","0",,
"1705404475.612",,"50892",
"1705404526.499","0",,
"1705404526.502",,"50891",
"1705404577.39","0",,
"1705404577.392",,"50892",
"1705404628.281","0",,
"1705404628.283",,"50892",
"1705404679.172","0",,
"1705404679.174",,"50892",
"1705404730.063","0",,
"1705404730.065",,"50892",
"1705404780.954","0",,
"1705404780.957",,"50892",
"1705404831.847","0",,
"1705404831.849",,"50893",
"1705404882.737","0",,
"1705404882.739",,"50892",
"1705404933.629","0",,
"1705404933.632",,"50893",
"1705404984.525","0",,
"1705404984.53",,"50892",
"1705405035.412","0",,
"1705405035.415",,"50893",
"1705405086.305","0",,
"1705405086.307",,"50893",
"1705405137.196","0",,
"1705405137.199",,"50893",
"1705405188.087","0",,
"1705405188.089",,"50891",
"1705405238.977","0",,
"1705405238.98",,"50891",
"1705405289.868","0",,
"1705405289.87",,"50892",
"1705405340.758","0",,
"1705405340.761",,"50891",
"1705405391.649","0",,
"1705405391.651",,"50892",
"1705405442.539","0",,
"1705405442.542",,"50891",
"1705405493.43","0",,
"1705405493.433",,"50892",
"1705405544.322","0",,
"1705405544.324",,"50892",
"1705405595.213","0",,
"1705405595.215",,"50892",
"1705405646.103","0",,
"1705405646.106",,"50892",
"1705405696.994","0",,
"1705405696.996",,"50891",
"1705405747.884","0",,
"1705405747.887",,"50892",
"1705405798.775","0",,
"1705405798.777",,"50892",
"1705405849.665","0",,
"1705405849.668",,"50891",
"1705405900.556","0",,
"1705405900.559",,"50892",
"1705405951.447","0",,
"1705405951.449",,"50891",
"1705406002.337","0",,
"1705406002.34",,"50891",
"1705406053.228","0",,
"1705406053.23",,"50892",
"1705406104.119","0",,
"1705406104.122",,"50893",
"1705406155.01","0",,
"1705406155.012",,"50891",
"1705406205.901","0",,
"1705406205.903",,"50892",
"1705406256.792","0",,
"1705406256.794",,"50892",
"1705406307.682","0",,
"1705406307.684",,"50891",
"1705406358.573","0",,
"1705406358.575",,"50891",
"1705406409.464","0",,
"1705406409.466",,"50892",
"1705406460.354","0",,
"1705406460.356",,"50892",
"1705406511.244","0",,
"1705406511.247",,"50891",
"1705406562.135","0",,
"1705406562.137",,"50892",
"1705406613.026","0",,
"1705406613.028",,"50891",
"1705406663.916","0",,
"1705406663.918",,"50892",
"1705406714.807","0",,
"1705406714.81",,"50892",
"1705406765.698","0",,
"1705406765.7",,"50891",
"1705406816.588","0",,
"1705406816.591",,"50892",
"1705406867.479","0",,
"1705406867.481",,"50891",
"1705406918.369","0",,
"1705406918.371",,"50891",
"1705406969.259","0",,
"1705406969.261",,"50891",
"1705407020.15","0",,
"1705407020.152",,"50892",
"1705407071.04","0",,
"1705407071.042",,"50891",
"1705407121.93","0",,
"1705407121.933",,"50891",
"1705407172.82","0",,
"1705407172.822",,"50891",
"1705407223.71","0",,
"1705407223.713",,"50891",
"1705407274.601","0",,
"1705407274.603",,"50892",
"1705407325.491","0",,
"1705407325.493",,"50891",
"1705407376.381","0",,
"1705407376.383",,"50891",
"1705407427.271","0",,
"1705407427.274",,"50891",
"1705407478.161","0",,
"1705407478.163",,"50891",
"1705407529.051","0",,
"1705407529.054",,"50891",
"1705407579.941","0",,
"1705407579.944",,"50891",
"1705407630.832","0",,
"1705407630.835",,"50892",
"1705407681.723","0",,
"1705407681.726",,"50892",
