timestamp(ms),DataLoss,Millisekunden_pro_10000_Nachrichten,
"1705421230.871",,"2151",
"1705421233.019","0",,
"1705421233.021",,"2150",
"1705421235.169","0",,
"1705421235.171",,"2150",
"1705421237.321","0",,
"1705421237.323",,"2151",
"1705421239.471","0",,
"1705421239.473",,"2152",
"1705421241.622","0",,
"1705421241.624",,"2150",
"1705421243.772","0",,
"1705421243.774",,"2150",
"1705421245.923","0",,
"1705421245.925",,"2151",
"1705421248.073","0",,
"1705421248.076",,"2151",
"1705421250.224","0",,
"1705421250.226",,"2150",
"1705421252.375","0",,
"1705421252.377",,"2151",
"1705421254.525","0",,
"1705421254.528",,"2151",
"1705421256.675","0",,
"1705421256.678",,"2150",
"1705421258.826","0",,
"1705421258.829",,"2151",
"1705421260.977","0",,
"1705421260.98",,"2151",
"1705421263.128","0",,
"1705421263.13",,"2151",
"1705421265.278","0",,
"1705421265.28",,"2150",
"1705421267.429","0",,
"1705421267.431",,"2151",
"1705421269.579","0",,
"1705421269.582",,"2150",
"1705421271.73","0",,
"1705421271.732",,"2151",
"1705421273.895","0","2151",
"1705421276.034","0",,
"1705421276.035",,"2151",
"1705421278.181","0",,
"1705421278.184",,"2150",
"1705421280.332","0",,
"1705421280.335",,"2151",
"1705421282.483","0",,
"1705421282.485",,"2150",
"1705421284.633","0",,
"1705421284.636",,"2151",
"1705421286.784","0",,
"1705421286.786",,"2150",
"1705421288.935","0",,
"1705421288.937",,"2151",
"1705421291.085","0",,
"1705421291.087",,"2151",
"1705421293.236","0",,
"1705421293.238",,"2150",
"1705421295.387","0",,
"1705421295.389",,"2151",
"1705421297.538","0",,
"1705421297.54",,"2151",
"1705421299.692","0","2150",
"1705421301.839","0",,
"1705421301.841",,"2151",
"1705421303.989","0",,
"1705421303.991",,"2151",
"1705421306.139","0",,
"1705421306.142",,"2150",
"1705421308.29","0",,
"1705421308.292",,"2151",
"1705421310.441","0",,
"1705421310.443",,"2151",
"1705421312.591","0",,
"1705421312.593",,"2150",
"1705421314.742","0",,
"1705421314.744",,"2151",
"1705421316.893","0",,
"1705421316.895",,"2151",
"1705421319.063","0",,
"1705421319.064",,"2151",
"1705421321.194","0",,
"1705421321.196",,"2150",
"1705421323.345","0",,
"1705421323.347",,"2151",
"1705421325.498","0","2151",
"1705421327.646","0",,
"1705421327.648",,"2150",
"1705421329.797","0",,
"1705421329.798",,"2150",
"1705421331.949","0",,
"1705421331.95",,"2152",
"1705421334.098","0",,
"1705421334.1",,"2150",
"1705421336.248","0",,
"1705421336.25",,"2150",
"1705421338.4","0",,
"1705421338.402",,"2152",
"1705421340.55","0",,
"1705421340.553",,"2151",
"1705421342.7","0",,
"1705421342.702",,"2150",
"1705421344.851","0",,
"1705421344.853",,"2151",
"1705421347.002","0",,
"1705421347.004",,"2150",
"1705421349.152","0",,
"1705421349.154",,"2151",
"1705421351.303","0",,
"1705421351.305",,"2150",
"1705421353.454","0",,
"1705421353.456",,"2151",
"1705421355.604","0",,
"1705421355.606",,"2151",
"1705421357.754","0",,
"1705421357.757",,"2150",
"1705421359.906","0",,
"1705421359.908",,"2152",
"1705421362.057","0",,
"1705421362.059",,"2150",
"1705421364.207","0",,
"1705421364.209",,"2150",
"1705421366.358","0",,
"1705421366.36",,"2151",
"1705421368.508","0",,
"1705421368.51",,"2151",
"1705421370.658","0",,
"1705421370.66",,"2150",
"1705421372.809","0",,
"1705421372.811",,"2151",
"1705421374.96","0",,
"1705421374.962",,"2151",
"1705421377.11","0",,
"1705421377.112",,"2150",
"1705421379.261","0",,
"1705421379.263",,"2151",
"1705421381.412","0",,
"1705421381.414",,"2151",
"1705421383.562","0",,
"1705421383.564",,"2150",
"1705421385.713","0",,
"1705421385.715",,"2151",
"1705421387.864","0",,
"1705421387.866",,"2151",
"1705421390.014","0",,
"1705421390.016",,"2150",
"1705421392.167","0",,
"1705421392.169",,"2151",
"1705421394.316","0",,
"1705421394.318",,"2151",
"1705421396.467","0",,
"1705421396.469",,"2151",
"1705421398.617","0",,
"1705421398.619",,"2150",
"1705421400.768","0",,
"1705421400.77",,"2151",
"1705421402.919","0",,
"1705421402.921",,"2151",
"1705421405.071","0","2150",
"1705421407.219","0",,
"1705421407.221",,"2151",
"1705421409.37","0",,
"1705421409.373",,"2151",
"1705421411.521","0",,
"1705421411.523",,"2150",
"1705421413.671","0",,
"1705421413.673",,"2151",
"1705421415.822","0",,
"1705421415.825",,"2151",
"1705421417.973","0",,
"1705421417.975",,"2151",
"1705421420.123","0",,
"1705421420.125",,"2150",
"1705421422.274","0",,
"1705421422.276",,"2151",
"1705421424.425","0",,
"1705421424.427",,"2151",
"1705421426.575","0",,
"1705421426.577",,"2150",
"1705421428.725","0",,
"1705421428.728",,"2150",
"1705421430.877","0",,
"1705421430.879",,"2152",
"1705421433.027","0",,
"1705421433.029",,"2150",
"1705421435.178","0",,
"1705421435.18",,"2151",
"1705421437.329","0",,
"1705421437.331",,"2151",
"1705421439.479","0",,
"1705421439.481",,"2151",
"1705421441.629","0",,
"1705421441.632",,"2150",
"1705421443.785","0",,
"1705421443.789",,"2150",
"1705421445.931","0",,
"1705421445.933",,"2151",
"1705421448.081","0",,
"1705421448.083",,"2150",
"1705421450.231","0",,
"1705421450.233",,"2151",
"1705421452.383","0",,
"1705421452.385",,"2151",
"1705421454.533","0",,
"1705421454.535",,"2150",
"1705421456.683","0",,
"1705421456.685",,"2151",
"1705421458.835","0",,
"1705421458.837",,"2151",
"1705421460.985","0",,
"1705421460.987",,"2151",
"1705421463.135","0",,
"1705421463.137",,"2150",
"1705421465.286","0",,
"1705421465.288",,"2151",
"1705421467.437","0",,
"1705421467.439",,"2151",
"1705421469.587","0",,
"1705421469.589",,"2150",
"1705421471.738","0",,
"1705421471.74",,"2150",
"1705421473.889","0",,
"1705421473.891",,"2151",
"1705421476.054","0",,
"1705421476.059",,"2151",
"1705421478.189","0",,
"1705421478.191",,"2150",
"1705421480.34","0",,
"1705421480.342",,"2151",
"1705421482.491","0",,
"1705421482.493",,"2151",
"1705421484.641","0",,
"1705421484.643",,"2150",
"1705421486.792","0",,
"1705421486.794",,"2151",
"1705421488.943","0",,
"1705421488.945",,"2151",
"1705421491.093","0",,
"1705421491.095",,"2150",
"1705421493.244","0",,
"1705421493.246",,"2151",
"1705421495.395","0",,
"1705421495.397",,"2151",
"1705421497.545","0",,
"1705421497.547",,"2150",
"1705421499.696","0",,
"1705421499.698",,"2151",
"1705421501.851","0",,
"1705421501.853",,"2151",
"1705421503.997","0",,
"1705421504",,"2151",
"1705421506.148","0",,
"1705421506.15",,"2150",
"1705421508.299","0",,
"1705421508.301",,"2151",
"1705421510.45","0",,
"1705421510.452",,"2151",
"1705421512.6","0",,
"1705421512.602",,"2150",
"1705421514.751","0",,
"1705421514.753",,"2151",
"1705421516.902","0",,
"1705421516.904",,"2151",
"1705421519.052","0",,
"1705421519.054",,"2150",
"1705421521.202","0",,
"1705421521.205",,"2151",
"1705421523.353","0",,
"1705421523.356",,"2151",
"1705421525.503","0",,
"1705421525.506",,"2150",
"1705421527.655","0",,
"1705421527.656",,"2151",
"1705421529.805","0",,
"1705421529.807",,"2151",
"1705421531.955","0",,
"1705421531.958",,"2150",
"1705421534.106","0",,
"1705421534.108",,"2151",
"1705421536.257","0",,
"1705421536.259",,"2151",
"1705421538.407","0",,
"1705421538.41",,"2150",
"1705421540.594","0",,
"1705421540.596",,"2150",
"1705421542.713","0",,
"1705421542.717",,"2151",
"1705421544.859","0",,
"1705421544.861",,"2151",
"1705421547.009","0",,
"1705421547.011",,"2150",
"1705421549.159","0",,
"1705421549.162",,"2151",
"1705421551.31","0",,
"1705421551.313",,"2151",
"1705421553.461","0",,
"1705421553.463",,"2150",
"1705421555.611","0",,
"1705421555.613",,"2150",
"1705421557.762","0",,
"1705421557.764",,"2152",
"1705421559.913","0",,
"1705421559.915",,"2150",
"1705421562.063","0",,
"1705421562.065",,"2150",
"1705421564.213","0",,
"1705421564.216",,"2151",
"1705421566.364","0",,
"1705421566.366",,"2151",
"1705421568.514","0",,
"1705421568.517",,"2150",
"1705421570.665","0",,
"1705421570.667",,"2151",
"1705421572.816","0",,
"1705421572.818",,"2151",
"1705421574.966","0",,
"1705421574.969",,"2150",
"1705421577.117","0",,
"1705421577.119",,"2151",
"1705421579.268","0",,
"1705421579.27",,"2151",
"1705421581.418","0",,
"1705421581.421",,"2150",
"1705421583.569","0",,
"1705421583.571",,"2151",
"1705421585.72","0",,
"1705421585.722",,"2151",
"1705421587.87","0",,
"1705421587.873",,"2150",
"1705421590.027","0",,
"1705421590.029",,"2150",
"1705421592.171","0",,
"1705421592.173",,"2151",
"1705421594.322","0",,
"1705421594.325",,"2152",
"1705421596.473","0",,
"1705421596.475",,"2150",
"1705421598.623","0",,
"1705421598.625",,"2150",
"1705421600.774","0",,
"1705421600.776",,"2151",
"1705421602.924","0",,
"1705421602.927",,"2151",
"1705421605.075","0",,
"1705421605.077",,"2150",
"1705421607.226","0",,
"1705421607.228",,"2151",
"1705421609.377","0",,
"1705421609.379",,"2151",
"1705421611.526","0",,
"1705421611.528",,"2150",
"1705421613.677","0",,
"1705421613.679",,"2151",
"1705421615.828","0",,
"1705421615.83",,"2151",
"1705421617.978","0",,
"1705421617.98",,"2150",
"1705421620.129","0",,
"1705421620.131",,"2150",
"1705421622.28","0",,
"1705421622.282",,"2151",
"1705421624.431","0",,
"1705421624.433",,"2151",
"1705421626.58","0",,
"1705421626.583",,"2150",
"1705421628.731","0",,
"1705421628.733",,"2151",
"1705421630.882","0",,
"1705421630.884",,"2151",
"1705421633.032","0",,
"1705421633.034",,"2150",
"1705421635.183","0",,
"1705421635.185",,"2151",
"1705421637.334","0",,
"1705421637.336",,"2151",
"1705421639.484","0",,
"1705421639.486",,"2150",
"1705421641.634","0",,
"1705421641.636",,"2150",
"1705421643.785","0",,
"1705421643.787",,"2151",
"1705421645.935","0",,
"1705421645.938",,"2150",
"1705421648.086","0",,
"1705421648.088",,"2151",
"1705421650.237","0",,
"1705421650.239",,"2151",
"1705421652.387","0",,
"1705421652.389",,"2150",
"1705421654.537","0",,
"1705421654.54",,"2151",
"1705421656.688","0",,
"1705421656.691",,"2151",
"1705421658.839","0",,
"1705421658.841",,"2150",
"1705421660.989","0",,
"1705421660.991",,"2150",
"1705421663.139","0",,
"1705421663.142",,"2151",
"1705421665.29","0",,
"1705421665.292",,"2151",
"1705421667.444","0",,
"1705421667.445",,"2150",
"1705421669.591","0",,
"1705421669.593",,"2151",
"1705421671.742","0",,
"1705421671.745",,"2151",
"1705421673.893","0",,
"1705421673.895",,"2151",
"1705421676.043","0",,
"1705421676.045",,"2150",
"1705421678.213","0",,
"1705421678.214",,"2151",
"1705421680.345","0",,
"1705421680.347",,"2150",
"1705421682.495","0",,
"1705421682.497",,"2151",
"1705421684.645","0",,
"1705421684.648",,"2150",
"1705421686.796","0",,
"1705421686.799",,"2151",
"1705421688.946","0",,
"1705421688.948",,"2150",
"1705421691.097","0",,
"1705421691.099",,"2151",
"1705421693.249","0",,
"1705421693.25",,"2151",
"1705421695.399","0",,
"1705421695.401",,"2151",
"1705421697.549","0",,
"1705421697.551",,"2150",
"1705421699.7","0",,
"1705421699.702",,"2151",
"1705421701.85","0",,
"1705421701.852",,"2150",
"1705421704.001","0",,
"1705421704.003",,"2151",
"1705421706.151","0",,
"1705421706.154",,"2151",
"1705421708.302","0",,
"1705421708.304",,"2150",
"1705421710.452","0",,
"1705421710.455",,"2151",
"1705421712.603","0",,
"1705421712.605",,"2150",
"1705421714.754","0",,
"1705421714.833",,"2152",
"1705421716.905","0",,
"1705421716.907",,"2150",
"1705421719.055","0",,
"1705421719.057",,"2150",
"1705421721.206","0",,
"1705421721.209",,"2152",
"1705421723.357","0",,
"1705421723.359",,"2151",
"1705421725.508","0",,
"1705421725.51",,"2150",
"1705421727.658","0",,
"1705421727.661",,"2151",
"1705421729.809","0",,
"1705421729.811",,"2151",
"1705421731.959","0",,
"1705421731.962",,"2150",
"1705421734.11","0",,
"1705421734.113",,"2151",
"1705421736.261","0",,
"1705421736.264",,"2151",
"1705421738.412","0",,
"1705421738.414",,"2150",
"1705421740.562","0",,
"1705421740.564",,"2151",
"1705421742.713","0",,
"1705421742.715",,"2151",
"1705421744.864","0",,
"1705421744.866",,"2151",
"1705421747.014","0",,
"1705421747.016",,"2150",
"1705421749.165","0",,
"1705421749.167",,"2151",
"1705421751.316","0",,
"1705421751.318",,"2151",
"1705421753.466","0",,
"1705421753.468",,"2150",
"1705421755.617","0",,
"1705421755.619",,"2151",
"1705421757.768","0",,
"1705421757.77",,"2151",
"1705421759.918","0",,
"1705421759.92",,"2150",
"1705421762.068","0",,
"1705421762.07",,"2150",
"1705421764.219","0",,
"1705421764.221",,"2151",
"1705421766.369","0",,
"1705421766.372",,"2151",
"1705421768.52","0",,
"1705421768.522",,"2150",
"1705421770.671","0",,
"1705421770.673",,"2151",
"1705421772.822","0",,
"1705421772.824",,"2151",
"1705421774.972","0",,
"1705421774.974",,"2150",
"1705421777.123","0",,
"1705421777.125",,"2151",
"1705421779.273","0",,
"1705421779.275",,"2151",
"1705421781.423","0",,
"1705421781.426",,"2150",
"1705421783.574","0",,
"1705421783.576",,"2150",
"1705421785.725","0",,
"1705421785.727",,"2151",
"1705421787.875","0",,
"1705421787.877",,"2150",
"1705421790.025","0",,
"1705421790.027",,"2151",
"1705421792.177","0",,
"1705421792.179",,"2151",
"1705421794.327","0",,
"1705421794.33",,"2151",
"1705421796.477","0",,
"1705421796.48",,"2150",
"1705421798.628","0",,
"1705421798.631",,"2151",
"1705421800.779","0",,
"1705421800.781",,"2151",
"1705421802.929","0",,
"1705421802.931",,"2150",
"1705421805.08","0",,
"1705421805.082",,"2151",
"1705421807.232","0",,
"1705421807.233",,"2151",
"1705421809.381","0",,
"1705421809.383",,"2150",
"1705421811.532","0",,
"1705421811.534",,"2151",
"1705421813.683","0",,
"1705421813.685",,"2151",
"1705421815.834","0",,
"1705421815.836",,"2151",
"1705421817.984","0",,
"1705421817.986",,"2150",
"1705421820.135","0",,
"1705421820.137",,"2151",
"1705421822.285","0",,
"1705421822.288",,"2151",
"1705421824.436","0",,
"1705421824.438",,"2150",
"1705421826.586","0",,
"1705421826.589",,"2151",
"1705421828.737","0",,
"1705421828.74",,"2151",
"1705421830.887","0",,
"1705421830.89",,"2150",
"1705421833.038","0",,
"1705421833.04",,"2150",
"1705421835.189","0",,
"1705421835.192",,"2151",
"1705421837.34","0",,
"1705421837.342",,"2150",
"1705421839.49","0",,
"1705421839.492",,"2150",
"1705421841.641","0",,
"1705421841.643",,"2152",
"1705421843.798","0",,
"1705421843.799",,"2150",
"1705421845.942","0",,
"1705421845.944",,"2150",
"1705421848.093","0",,
"1705421848.095",,"2151",
"1705421850.243","0",,
"1705421850.246",,"2151",
"1705421852.394","0",,
"1705421852.469",,"2150",
"1705421854.544","0",,
"1705421854.546",,"2151",
"1705421856.695","0",,
"1705421856.698",,"2151",
"1705421858.846","0",,
"1705421858.848",,"2151",
"1705421860.996","0",,
"1705421860.998",,"2150",
"1705421863.147","0",,
"1705421863.149",,"2151",
"1705421865.297","0",,
"1705421865.3",,"2151",
"1705421867.448","0",,
"1705421867.45",,"2150",
"1705421869.603","0","2151",
"1705421871.749","0",,
"1705421871.752",,"2151",
"1705421873.899","0",,
"1705421873.902",,"2150",
"1705421876.05","0",,
"1705421876.053",,"2151",
"1705421878.201","0",,
"1705421878.203",,"2150",
"1705421880.352","0",,
"1705421880.353",,"2151",
"1705421882.502","0",,
"1705421882.504",,"2150",
"1705421884.653","0",,
"1705421884.655",,"2152",
"1705421886.803","0",,
"1705421886.806",,"2150",
"1705421888.954","0",,
"1705421888.956",,"2150",
"1705421891.105","0",,
"1705421891.108",,"2152",
"1705421893.256","0",,
"1705421893.258",,"2151",
"1705421895.407","0",,
"1705421895.408",,"2150",
"1705421897.557","0",,
"1705421897.559",,"2151",
"1705421899.708","0",,
"1705421899.71",,"2150",
"1705421901.858","0",,
"1705421901.86",,"2150",
"1705421904.008","0",,
"1705421904.01",,"2151",
"1705421906.159","0",,
"1705421906.162",,"2151",
"1705421908.31","0",,
"1705421908.312",,"2150",
"1705421910.46","0",,
"1705421910.462",,"2151",
"1705421912.611","0",,
"1705421912.614",,"2151",
"1705421914.762","0",,
"1705421914.764",,"2151",
"1705421916.912","0",,
"1705421916.914",,"2150",
"1705421919.063","0",,
"1705421919.066",,"2151",
"1705421921.214","0",,
"1705421921.216",,"2151",
"1705421923.364","0",,
"1705421923.367",,"2151",
"1705421925.515","0",,
"1705421925.517",,"2150",
"1705421927.666","0",,
"1705421927.668",,"2151",
"1705421929.816","0",,
"1705421929.818",,"2150",
"1705421931.974","0",,
"1705421931.976",,"2151",
"1705421934.118","0",,
"1705421934.121",,"2152",
"1705421936.269","0",,
"1705421936.271",,"2150",
"1705421938.419","0",,
"1705421938.421",,"2150",
"1705421940.57","0",,
"1705421940.572",,"2151",
"1705421942.721","0",,
"1705421942.723",,"2151",
"1705421944.871","0",,
"1705421944.873",,"2150",
"1705421947.022","0",,
"1705421947.024",,"2151",
"1705421949.172","0",,
"1705421949.175",,"2151",
"1705421951.322","0",,
"1705421951.324",,"2150",
"1705421953.473","0",,
"1705421953.475",,"2151",
"1705421955.624","0",,
"1705421955.626",,"2151",
"1705421957.778","0","2150",
"1705421959.925","0",,
"1705421959.927",,"2151",
"1705421962.076","0",,
"1705421962.078",,"2151",
"1705421964.227","0",,
"1705421964.229",,"2150",
"1705421966.376","0",,
"1705421966.379",,"2150",
"1705421968.527","0",,
"1705421968.53",,"2151",
"1705421970.678","0",,
"1705421970.68",,"2151",
"1705421972.828","0",,
"1705421972.83",,"2150",
"1705421974.978","0",,
"1705421974.981",,"2150",
"1705421977.129","0",,
"1705421977.131",,"2150",
"1705421979.279","0",,
"1705421979.281",,"2150",
"1705421981.43","0",,
"1705421981.432",,"2151",
"1705421983.585","0","2151",
"1705421985.731","0",,
"1705421985.734",,"2151",
"1705421987.882","0",,
"1705421987.884",,"2150",
"1705421990.033","0",,
"1705421990.035",,"2151",
"1705421992.183","0",,
"1705421992.185",,"2151",
"1705421994.333","0",,
"1705421994.335",,"2150",
"1705421996.484","0",,
"1705421996.486",,"2150",
"1705421998.634","0",,
"1705421998.637",,"2151",
"1705422000.785","0",,
"1705422000.787",,"2150",
"1705422002.935","0",,
"1705422002.937",,"2151",
"1705422005.086","0",,
"1705422005.088",,"2151",
"1705422007.236","0",,
"1705422007.239",,"2150",
"1705422009.39","0",,
"1705422009.391",,"2150",
"1705422011.538","0",,
"1705422011.54",,"2151",
"1705422013.688","0",,
"1705422013.69",,"2151",
"1705422015.838","0",,
"1705422015.84",,"2150",
"1705422017.989","0",,
"1705422017.991",,"2151",
"1705422020.14","0",,
"1705422020.142",,"2151",
"1705422022.29","0",,
"1705422022.292",,"2150",
"1705422024.44","0",,
"1705422024.442",,"2150",
"1705422026.591","0",,
"1705422026.593",,"2151",
"1705422028.741","0",,
"1705422028.743",,"2150",
"1705422030.891","0",,
"1705422030.894",,"2151",
"1705422033.043","0",,
"1705422033.045",,"2151",
"1705422035.193","0",,
"1705422035.196",,"2151",
"1705422037.343","0",,
"1705422037.345",,"2150",
"1705422039.494","0",,
"1705422039.497",,"2151",
"1705422041.645","0",,
"1705422041.647",,"2150",
"1705422043.795","0",,
"1705422043.797",,"2150",
"1705422045.945","0",,
"1705422045.948",,"2151",
"1705422048.097","0",,
"1705422048.099",,"2151",
"1705422050.247","0",,
"1705422050.249",,"2151",
"1705422052.398","0",,
"1705422052.399",,"2150",
"1705422054.549","0",,
"1705422054.551",,"2151",
"1705422056.699","0",,
"1705422056.701",,"2151",
"1705422058.849","0",,
"1705422058.851",,"2150",
"1705422061","0",,
"1705422061.002",,"2151",
"1705422063.151","0",,
"1705422063.153",,"2150",
"1705422065.301","0",,
"1705422065.303",,"2151",
"1705422067.452","0",,
"1705422067.454",,"2150",
"1705422069.602","0",,
"1705422069.605",,"2151",
"1705422071.753","0",,
"1705422071.755",,"2151",
"1705422073.903","0",,
"1705422073.905",,"2150",
"1705422076.054","0",,
"1705422076.057",,"2151",
"1705422078.205","0",,
"1705422078.207",,"2151",
"1705422080.355","0",,
"1705422080.357",,"2150",
"1705422082.506","0",,
"1705422082.509",,"2152",
"1705422084.657","0",,
"1705422084.659",,"2150",
"1705422086.807","0",,
"1705422086.809",,"2150",
"1705422088.958","0",,
"1705422088.96",,"2151",
"1705422091.109","0",,
"1705422091.111",,"2151",
"1705422093.259","0",,
"1705422093.261",,"2150",
"1705422095.409","0",,
"1705422095.412",,"2151",
"1705422097.561","0",,
"1705422097.563",,"2151",
"1705422099.711","0",,
"1705422099.713",,"2150",
"1705422101.861","0",,
"1705422101.864",,"2151",
"1705422104.013","0",,
"1705422104.015",,"2151",
"1705422106.163","0",,
"1705422106.165",,"2151",
"1705422108.313","0",,
"1705422108.316",,"2150",
"1705422110.466","0",,
"1705422110.471",,"2151",
"1705422112.615","0",,
"1705422112.617",,"2151",
"1705422114.765","0",,
"1705422114.767",,"2150",
"1705422116.916","0",,
"1705422116.918",,"2151",
"1705422119.067","0",,
"1705422119.069",,"2150",
"1705422121.217","0",,
"1705422121.219",,"2151",
"1705422123.367","0",,
"1705422123.369",,"2150",
"1705422125.518","0",,
"1705422125.52",,"2151",
"1705422127.669","0",,
"1705422127.671",,"2151",
"1705422129.819","0",,
"1705422129.821",,"2150",
"1705422131.97","0",,
"1705422131.972",,"2151",
"1705422134.121","0",,
"1705422134.123",,"2151",
"1705422136.271","0",,
"1705422136.273",,"2150",
"1705422138.422","0",,
"1705422138.424",,"2151",
"1705422140.572","0",,
"1705422140.575",,"2151",
"1705422142.723","0",,
"1705422142.725",,"2150",
"1705422144.873","0",,
"1705422144.875",,"2150",
"1705422147.025","0",,
"1705422147.027",,"2152",
"1705422149.179","0","2150",
"1705422151.325","0",,
"1705422151.328",,"2151",
"1705422153.479","0",,
"1705422153.48",,"2151",
"1705422155.627","0",,
"1705422155.629",,"2151",
"1705422157.777","0",,
"1705422157.78",,"2150",
"1705422159.928","0",,
"1705422159.931",,"2151",
"1705422162.079","0",,
"1705422162.081",,"2150",
"1705422164.229","0",,
"1705422164.231",,"2150",
"1705422166.379","0",,
"1705422166.382",,"2151",
"1705422168.531","0",,
"1705422168.533",,"2151",
"1705422170.681","0",,
"1705422170.683",,"2151",
"1705422172.831","0",,
"1705422172.834",,"2150",
"1705422174.983","0",,
"1705422174.985",,"2151",
"1705422177.133","0",,
"1705422177.135",,"2151",
"1705422179.283","0",,
"1705422179.286",,"2150",
"1705422181.434","0",,
"1705422181.436",,"2151",
"1705422183.585","0",,
"1705422183.587",,"2151",
"1705422185.735","0",,
"1705422185.737",,"2150",
"1705422187.886","0",,
"1705422187.888",,"2151",
"1705422190.043","0",,
"1705422190.047",,"2151",
"1705422192.187","0",,
"1705422192.189",,"2150",
"1705422194.337","0",,
"1705422194.339",,"2150",
"1705422196.49","0",,
"1705422196.491",,"2151",
"1705422198.638","0",,
"1705422198.641",,"2151",
"1705422200.79","0",,
"1705422200.793",,"2150",
"1705422202.94","0",,
"1705422202.942",,"2151",
"1705422205.09","0",,
"1705422205.093",,"2151",
"1705422207.241","0",,
"1705422207.243",,"2150",
"1705422209.392","0",,
"1705422209.394",,"2151",
"1705422211.55","0",,
"1705422211.556",,"2151",
"1705422213.693","0",,
"1705422213.695",,"2150",
"1705422215.843","0",,
"1705422215.845",,"2151",
"1705422217.994","0",,
"1705422217.996",,"2151",
"1705422220.145","0",,
"1705422220.147",,"2150",
"1705422222.295","0",,
"1705422222.297",,"2151",
"1705422224.446","0",,
"1705422224.448",,"2150",
"1705422226.596","0",,
"1705422226.599",,"2151",
"1705422228.746","0",,
"1705422228.749",,"2150",
"1705422230.898","0",,
"1705422230.9",,"2151",
"1705422233.048","0",,
"1705422233.05",,"2151",
"1705422235.198","0",,
"1705422235.201",,"2150",
"1705422237.356","0",,
"1705422237.358",,"2151",
"1705422239.5","0",,
"1705422239.502",,"2151",
"1705422241.65","0",,
"1705422241.653",,"2150",
"1705422243.801","0",,
"1705422243.803",,"2151",
"1705422245.952","0",,
"1705422245.954",,"2151",
"1705422248.102","0",,
"1705422248.105",,"2151",
"1705422250.253","0",,
"1705422250.255",,"2150",
"1705422252.404","0",,
"1705422252.406",,"2151",
"1705422254.554","0",,
"1705422254.557",,"2151",
"1705422256.704","0",,
"1705422256.707",,"2150",
"1705422258.855","0",,
"1705422258.857",,"2150",
"1705422261.005","0",,
"1705422261.008",,"2151",
"1705422263.16","0","2150",
"1705422265.306","0",,
"1705422265.309",,"2151",
"1705422267.457","0",,
"1705422267.46",,"2151",
"1705422269.609","0",,
"1705422269.61",,"2150",
"1705422271.758","0",,
"1705422271.76",,"2151",
"1705422273.909","0",,
"1705422273.911",,"2151",
"1705422276.059","0",,
"1705422276.062",,"2150",
"1705422278.21","0",,
"1705422278.212",,"2150",
"1705422280.36","0",,
"1705422280.362",,"2151",
"1705422282.511","0",,
"1705422282.513",,"2151",
"1705422284.661","0",,
"1705422284.663",,"2150",
"1705422286.812","0",,
"1705422286.814",,"2150",
"1705422288.968","0",,
"1705422288.97",,"2152",
"1705422291.113","0",,
"1705422291.115",,"2150",
"1705422293.272","0",,
"1705422293.273",,"2150",
"1705422295.414","0",,
"1705422295.416",,"2151",
"1705422297.564","0",,
"1705422297.567",,"2150",
"1705422299.715","0",,
"1705422299.717",,"2151",
"1705422301.865","0",,
"1705422301.868",,"2150",
"1705422304.016","0",,
"1705422304.018",,"2151",
"1705422306.166","0",,
"1705422306.168",,"2150",
"1705422308.317","0",,
"1705422308.319",,"2151",
"1705422310.468","0",,
"1705422310.47",,"2151",
"1705422312.618","0",,
"1705422312.62",,"2150",
"1705422314.768","0",,
"1705422314.77",,"2150",
"1705422316.919","0",,
"1705422316.921",,"2151",
"1705422319.07","0",,
"1705422319.072",,"2151",
"1705422321.22","0",,
"1705422321.222",,"2150",
"1705422323.37","0",,
"1705422323.373",,"2151",
"1705422325.521","0",,
"1705422325.523",,"2150",
"1705422327.671","0",,
"1705422327.673",,"2151",
"1705422329.822","0",,
"1705422329.824",,"2151",
"1705422331.973","0",,
"1705422331.975",,"2151",
"1705422334.123","0",,
"1705422334.125",,"2150",
"1705422336.273","0",,
"1705422336.275",,"2150",
"1705422338.425","0",,
"1705422338.427",,"2151",
"1705422340.575","0",,
"1705422340.577",,"2151",
"1705422342.725","0",,
"1705422342.727",,"2150",
"1705422344.876","0",,
"1705422344.879",,"2151",
"1705422347.027","0",,
"1705422347.029",,"2151",
"1705422349.177","0",,
"1705422349.179",,"2150",
"1705422351.328","0",,
"1705422351.33",,"2151",
"1705422353.479","0",,
"1705422353.481",,"2151",
"1705422355.633","0",,
"1705422355.636",,"2150",
"1705422357.784","0",,
"1705422357.787",,"2156",
"1705422359.936","0",,
"1705422359.938",,"2151",
"1705422362.086","0",,
"1705422362.088",,"2150",
"1705422364.236","0",,
"1705422364.239",,"2151",
"1705422366.387","0",,
"1705422366.39",,"2151",
"1705422368.538","0",,
"1705422368.54",,"2150",
"1705422370.688","0",,
"1705422370.69",,"2150",
"1705422372.839","0",,
"1705422372.841",,"2151",
"1705422374.989","0",,
"1705422374.992",,"2151",
"1705422377.142","0",,
"1705422377.143",,"2150",
"1705422379.29","0",,
"1705422379.292",,"2150",
"1705422381.441","0",,
"1705422381.443",,"2151",
"1705422383.591","0",,
"1705422383.593",,"2150",
"1705422385.741","0",,
"1705422385.743",,"2151",
"1705422387.893","0",,
"1705422387.895",,"2151",
"1705422390.043","0",,
"1705422390.045",,"2151",
"1705422392.193","0",,
"1705422392.195",,"2150",
"1705422394.344","0",,
